Hip,Mag,RA,Dec,RA_rad,Dec_rad
104234,4.49,316.78202265,-25.00574796,5.528889306369752,-0.43643263382585534
104269,6.77,316.85298015,-59.99191222,5.5301277483737366,-1.047056392806421
104281,6.27,316.89005865,15.65879687,5.530774890280437,0.2732975622824825
104291,6.88,316.92018105,68.25406758,5.531300625339039,1.191258207149718
104308,6.69,316.96331175,-54.21631965,5.53205339806273,-0.9462532862061998
104364,5.75,317.13627075,-63.92827112,5.535072102083687,-1.115758816151603
104365,5.3,317.14005375,-21.19352539,5.535138127889289,-0.3698967981605153
104371,5.6,317.16196995,30.20568797,5.5355206377388155,0.5271887079065422
104382,5.45,317.19172545000004,-88.9565112,5.536039969184393,-1.552584011527212
104385,6.57,317.19869835000003,-76.2124269,5.536161669247805,-1.3301577803404951
104436,6.98,317.3317719,-82.02714188,5.538484240842622,-1.4316437018065313
104440,5.67,317.33965409999996,-73.17226994,5.538621811184922,-1.2770970316110737
104449,6.53,317.369994,63.29564943,5.539151342334649,1.104717484741572
104458,6.89,317.3969484,75.22782,5.539621785362548,1.3129731480976405
104459,4.5,317.39830335,-11.37165474,5.5396454337012475,-0.19847281661301971
104501,6.92,317.53101075,-64.02531782,5.541961614773009,-1.1174526005947982
104516,5.75,317.5648026,53.56310952,5.54255139381585,0.9348526187303194
104521,4.7,317.58529605,10.13194861,5.542909071993442,0.17683586288736286
104557,6.27,317.69529375,-9.35393125,5.544828894028063,-0.16325689831768883
104597,6.18,317.83694535,-72.54427874,5.547301180838781,-1.2661365174975234
104632,6.89,317.9182278,70.44107676,5.548719827215368,1.2294287181120596
104642,5.64,317.9510019,59.98661923,5.549291843169747,1.0469640127036457
104680,5.83,318.0569505,-40.2688284,5.551140995077625,-0.7028236415006001
104716,6.9,318.1886751,84.25866725,5.553440023053498,1.4705911668548162
104732,3.21,318.23408969999997,30.22708128,5.554232657351974,0.527562091603942
104738,5.25,318.26219775,-39.42464394,5.554723235370789,-0.6880898431794298
104750,5.41,318.32194665,-27.61905854,5.555766050400233,-0.48204350782405797
104752,5.97,318.32890515,-36.42353599,5.555887499136234,-0.6357106282441524
104755,5.06,318.33516,-70.12621725,5.555996666862952,-1.2239333829813435
104756,6.12,318.33997934999996,81.23096071,5.556080780388257,1.4177477189476508
104771,6.27,318.3698544,15.98245122,5.556602198374956,0.2789463963283846
104788,6.38,318.4269156,64.40420824,5.557598104190094,1.1240654859280623
104791,6.67,318.446385,70.02764258,5.557937909323483,1.2222129304307767
104858,4.47,318.6199587,10.00771855,5.560967341883352,0.17466763931041276
104872,6.38,318.6542862,0.09228716,5.56156646978233,0.00161071479931481
104887,3.74,318.69727754999997,38.04432043,5.5623168103897065,0.6639986531872448
104929,6.93,318.82187775,-58.92942586,5.564491494128351,-1.028512507566891
104963,5.17,318.90787709999995,-20.65169052,5.565992465940425,-0.3604399956768998
104965,6.54,318.9212238,-57.63131807,5.566225409799702,-1.0058562525856038
104968,5.92,318.92663189999996,77.01226067,5.566319798950977,1.3441175130956344
104974,5.31,318.93678165,-15.17151251,5.566496945506733,-0.2647928458070091
104978,5.73,318.94098435,-53.26304998,5.566570296459206,-0.9296155918052998
104987,3.92,318.95581965,5.2480739,5.566829221289728,0.09159616894297963
105064,6.12,319.25839679999996,53.9975975,5.572110188798528,0.9424358645416587
105080,6.0,319.30929000000003,55.79796866,5.572998442705405,0.9738582690416084
105102,4.22,319.35396885,39.39469016,5.57377823574391,0.6875670510950118
105133,6.54,319.4690031,-48.71805467,5.575785962158972,-0.8502904591580995
105138,4.41,319.47944955,34.8968812,5.575968287106617,0.6090654756173098
105140,4.71,319.48436055,-32.17248551,5.576054000226183,-0.5615158006996671
105143,5.4,319.48865235,-17.98513635,5.5761289062670185,-0.31389984572761526
105148,6.32,319.50193995,-64.68151068,5.576360818636707,-1.1289053265298763
105164,5.83,319.5461082,-4.51951158,5.577131700024051,-0.0788803576530111
105169,6.61,319.56750734999997,-75.34666642,5.577505185648679,-1.3150474094308489
105186,5.04,319.6132569,43.9459669,5.578303665927485,0.7670018153774456
105199,2.45,319.6440897,62.58545529,5.578841799805094,1.0923222586702024
105214,6.6,319.6821933,-61.35172058,5.579506833081957,-1.0707895258845652
105224,5.97,319.71672165,11.20333527,5.580109466474737,0.19553508766630792
105259,5.51,319.8153831,58.62350994,5.581831433622029,1.0231732675286234
105269,5.89,319.84241805,38.23748156,5.582303282512641,0.6673699508926176
105268,5.19,319.8425544,64.87184231,5.582305662269076,1.132227240144064
105282,5.75,319.86973950000004,49.5102892,5.582780131771561,0.8641175601545893
