Hip,Mag,RA,Dec,RA_rad,Dec_rad
3031,4.34,9.639580200000001,29.312369,0.1682424130000535,0.5115973506095177
3042,6.87,9.66940305,-73.13763182,0.16876291992488188,-1.2764924823703725
3045,6.72,9.6733518,46.95682893,0.16883183861372003,0.8195512711242259
3056,6.43,9.70310985,-25.10776606,0.16935121456519311,-0.4382131855674842
3058,6.72,9.70521255,59.82616136,0.1693879136033748,1.0441634945614087
3070,6.92,9.73961835,26.32380637,0.16998840809515747,0.45943709281395667
3083,5.45,9.7911957,49.35459528,0.17088860267211092,0.8614001886252527
3084,6.81,9.796834200000001,-57.96778762,0.17098701306198466,-1.0117287540658078
3092,3.27,9.83165565,30.86122579,0.17159476201480323,0.5386300012368881
3093,5.88,9.842061,21.2513739,0.17177636963212561,0.3709064451273882
3114,6.81,9.90895995,-85.70084431,0.17294397657575267,-1.4957619049485478
3122,6.83,9.9318486,-11.15047993,0.1733434588795893,-0.19461258795604686
3132,6.38,9.94897845,82.4935747,0.17364243116246203,1.4397844902548933
3137,6.0,9.96631155,-44.79633326,0.17394495082703948,-0.7818435082076449
3138,5.36,9.9814746,21.4385644,0.174209595974184,0.37417353568084266
3142,6.68,9.9899652,-33.96118617,0.1743577848996538,-0.5927345165492627
3145,6.73,9.997804949999999,76.87117021,0.17449461434968702,1.3416550200254809
3170,5.89,10.1027334,-59.45568115,0.1763259612812013,-1.0376973950834285
3175,6.49,10.11898725,-16.51659767,0.17660964447982658,-0.28826901056872384
3179,2.24,10.1266134,56.53740928,0.17674274590657754,0.9867639424835967
3185,6.14,10.1350158,-23.80399309,0.1768893954516471,-0.41545805454247886
3188,6.75,10.13886675,-29.42087891,0.17695660720847678,-0.5134912058100605
3193,5.9,10.176588,-4.35180551,0.1776149672189447,-0.07595333455593102
3231,5.3,10.2799806,39.45867141,0.17941950851114216,0.6886837345670535
3236,6.52,10.299777749999999,9.35530818,0.17976503396115334,0.16328093027975832
3240,6.74,10.30310085,52.19773368,0.1798230329975264,0.9110223147951362
3245,4.59,10.331566650000001,-46.08500934,0.1803198549317406,-0.8043351487953389
3266,6.55,10.393629899999999,-25.19645782,0.18140306298872894,-0.4397611487988727
3267,6.95,10.393824749999999,65.86836175,0.18140646376277647,1.1496197854321941
3269,6.06,10.3998969,24.62906534,0.18151244277295145,0.4298582818718167
3277,5.72,10.442924549999999,-56.50145475,0.1822634169348472,-0.9861364175540897
3299,5.83,10.514315550000001,66.14761311,0.1835094249411385,1.1544936411048659
3300,4.8,10.51618425,50.51254151,0.18354203990887047,0.8816101628998082
3316,6.78,10.5604518,-11.80479985,0.1843146544081617,-0.20603262492143273
3330,5.38,10.61790465,-65.46813002,0.18531739580531614,-1.142634423972741
3334,6.18,10.62920565,58.75343124,0.18551463546408398,1.0254408219820947
3346,6.94,10.6583091,52.33716162,0.18602258649027356,0.9134557914174094
3352,5.99,10.673499000000001,-60.26268184,0.18628770025832225,-1.0517822141897946
3356,6.05,10.67870805,-38.46346745,0.18637861533172323,-0.6713141487361675
3369,6.63,10.7114967,-9.92163939,0.18695088523150727,-0.17316527455106173
3371,6.56,10.7198769,16.66266875,0.18709714731348293,0.2908184318566679
3397,6.98,10.82280285,-45.18134654,0.18889354402672598,-0.7885632576075479
3405,4.36,10.8385167,-57.46309763,0.18916780244739048,-1.0029202520384504
3414,4.95,10.8670446,47.02463657,0.18966570823107018,0.820734737700233
3419,2.04,10.8967845,-17.9866841,0.19018476740528406,-0.313926859061113
3436,6.01,10.95870225,-12.01130744,0.19126543600821075,-0.20963686229729125
3438,6.92,10.96776645,33.31068398,0.19142363614227004,0.581381111542329
3445,6.75,11.012527650000001,70.82348009,0.1922048664594137,1.2361029152911498
3455,4.77,11.04752265,-10.60927365,0.1928156444311491,-0.1851667564375765
3456,5.9,11.0496474,-38.42197898,0.19285272831443087,-0.6705900383330525
3459,6.86,11.05984545,-49.38589162,0.19303071786421389,-0.8619464128020763
3478,5.66,11.109276,47.863963,0.19389344371278558,0.8353837474027426
3489,6.06,11.131347750000002,-62.49760602,0.19427866842196267,-1.090788999663229
3490,6.61,11.1472803,-78.08217284,0.19455674387770125,-1.3627910031692916
3497,6.55,11.16268455,-65.64771794,0.19482559875900157,-1.1457688244735493
3504,4.48,11.181258750000001,48.28438262,0.19514977970492556,0.842721454011726
3505,5.22,11.18515545,-22.00633247,0.19521778994988798,-0.38408295789003627
3509,6.9,11.1990582,67.15832122,0.19546043871246963,1.1721338254009752
3517,6.94,11.22762585,-63.1965263,0.195959038264527,-1.1029874597581897
3521,5.94,11.23801545,-42.67632489,0.19614037099249218,-0.7448423819813068
3527,6.15,11.248835549999999,-53.71490037,0.19632921736288722,-0.9375018688372203
3532,6.62,11.26000035,62.52860937,0.1965240798832139,1.0913301101998771
3544,5.41,11.3216811,55.2214087,0.19760061205581333,0.9637953994044415
3552,6.15,11.35043325,-4.6292514,0.19810243174034067,-0.08079567883255703
3559,6.15,11.36961315,-12.88030968,0.19843718414554393,-0.22480381259249724
3572,5.64,11.4129636,74.9881262,0.19919379223026507,1.3087897020910237
3576,6.47,11.423750400000001,-16.42420509,0.19938205740601925,-0.2866564558433116
3583,5.8,11.43930825,-47.55217573,0.19965359311305061,-0.8299420329754382
3584,6.95,11.441460450000001,56.77489645,0.19969115608921204,0.9909088755313402
3604,6.03,11.544995550000001,44.8615082,0.20149818447559364,0.7829810255004348
3607,5.49,11.54845515,-22.52206718,0.20155856588639562,-0.3930842266463544
3611,6.51,11.5626786,55.30539128,0.2018068119198884,0.9652611719397612
3632,5.36,11.6373999,15.47561194,0.20311094462625887,0.27010038211394716
3637,6.81,11.655372,-30.19092869,0.2034246169447565,-0.5269311098753184
3638,6.86,11.6573961,46.89376955,0.20345994415414614,0.8184506773189597
3641,6.39,11.65929285,69.32537127,0.20349304868673335,1.2099559838289828
3649,6.41,11.676941849999999,59.57454122,0.2038010818464178,1.0397718946540795
3650,6.95,11.68668465,21.62437691,0.20397112578478113,0.37741657577173743
3675,5.51,11.75594325,11.97393464,0.20517991639010286,0.20898458388660193
3685,6.11,11.8065009,19.57868622,0.20606231384467374,0.3417125377538429
3693,4.08,11.83495905,24.26737703,0.2065590022612002,0.4235456299963427
3697,5.98,11.8484307,6.74098135,0.20679412690937649,0.11765231937303226
3717,5.7,11.9300073,-18.06142264,0.2082179071719589,-0.3152312926622465
3719,6.93,11.9373144,26.29162679,0.20834544012573136,0.45887545319104767
3721,5.42,11.9417487,74.84758739,0.20842283326075256,1.306336837129689
3730,6.51,11.97803505,20.92531069,0.20905614954178364,0.3652155685432664
3736,6.86,11.9959602,51.44478211,0.20936900242819748,0.8978808307905756
3741,5.57,12.0043785,-21.72247464,0.2095159294806181,-0.37912870414897
3750,5.86,12.03698115,72.67445774,0.21008495306799346,1.268408569664477
3755,6.91,12.048550500000001,65.11963799,0.2102868763178091,1.1365520906322821
3760,5.92,12.0722685,7.29991977,0.21070083350979704,0.1274076351179272
3765,5.74,12.09388785,5.28338873,0.2110781623494381,0.09221252900126171
3781,5.09,12.146327249999999,-74.92335356,0.2119934025372084,-1.3076592062578147
3786,4.44,12.1703973,7.58520186,0.21241350416082808,0.13238674688539798
3787,6.82,12.17124195,52.1008431,0.21242824608435507,0.9093312551599692
3788,6.78,12.1717257,-28.4952978,0.21243668911461155,-0.49733676794629667
3801,4.9,12.20830545,50.96819154,0.21307512619166794,0.8895627561601192
3807,6.28,12.23640315,-46.69769826,0.21356552356890554,-0.815028587739827
3810,5.07,12.244623749999999,16.9411337,0.21370900010539498,0.2956785620855693
3823,6.95,12.269413799999999,14.80919912,0.214141668099629,0.2584692842274468
3821,3.46,12.2712525,57.8165477,0.21417375946858547,1.0090891195013547
3834,5.9,12.3079101,-24.13652681,0.21481355528446455,-0.4212618628303838
3849,5.59,12.35647365,-13.56101709,0.21566114912842144,-0.2366843981397202
3858,6.27,12.3893238,-23.36210931,0.21623449240569542,-0.40774572767032063
3865,6.66,12.40522785,47.7639889,0.21651207044259724,0.8336388701910246
3881,4.53,12.453457199999999,41.07895474,0.21735383139619396,0.7169630134907311
3885,5.55,12.4712865,27.71031105,0.21766501138451977,0.4836361645742671
3889,6.64,12.47892,-0.22411718,0.21779824109297077,-0.003911582701284785
3901,6.9,12.5093619,70.77417543,0.21832955247853364,1.2352423866375735
3903,6.49,12.5156511,-43.39494468,0.21843931972585007,-0.7573846633867971
3909,5.17,12.53218485,-10.64377045,0.2187278881010517,-0.1857688391789785
3919,6.13,12.575890350000002,45.00224079,0.21949069297728208,0.785437272560794
3949,5.24,12.67136685,-50.98692422,0.22115707226056244,-0.8898897031038416
3951,5.35,12.68155185,64.24758084,0.22133483404487808,1.121331822099224
3961,6.86,12.71847765,-71.15152645,0.221979310833811,-1.2418284043723327
3964,6.76,12.7335129,77.95356004,0.22224172545017143,1.3605462863490825
3965,6.38,12.7386093,51.50803371,0.2223306744101701,0.8989847794677301
3979,6.98,12.794560350000001,-5.03898875,0.2233072044526181,-0.0879469446584534
3988,6.04,12.8182728,61.80549823,0.2237210647788326,1.0787094399490276
3992,6.39,12.826296300000001,3.38517465,0.22386110127136638,0.05908244339754667
3995,6.89,12.8328525,-9.40556546,0.2239755285477856,-0.16415808528885503
4006,6.87,12.85804245,63.78117106,0.22441517611369835,1.1131914357747217
4023,6.22,12.8907954,51.57145327,0.22498682293093944,0.9000916595998962
4025,6.7,12.8951529,12.7848238,0.22506287565309507,0.22313726959733302
4049,6.89,12.96727275,-43.70903814,0.22632160449163952,-0.7628666284227781
4058,6.87,12.9878865,33.8900334,0.2266813823003225,0.5914926664408484
4084,6.67,13.102138499999999,-69.50359643,0.22867545587731103,-1.2130665996808765
4104,5.47,13.1691705,-24.00592567,0.22984538498150792,-0.4189824429305257
4127,6.76,13.2159279,40.24544245,0.23066145556117992,0.7024154796743933
4129,6.7,13.2223338,38.54885598,0.2307732596077334,0.6728044597281053
4147,4.78,13.2520437,-1.1442206,0.2312917951831717,-0.019970416839145026
4151,4.8,13.26783045,61.12355735,0.23156732594886087,1.06680732628908
4164,6.44,13.301640149999999,-24.77697293,0.2321574165329724,-0.4324397563060065
4185,6.07,13.36756305,37.41831737,0.23330798819043536,0.6530728386626853
4197,6.7,13.404072,29.48942142,0.23394518957438135,0.5146874982871416
4200,5.73,13.40741145,-62.87135327,0.2340034739720871,-1.0973121197460034
4207,6.53,13.4219787,-4.52557954,0.23425772044754822,-0.07898626353389042
4212,6.27,13.4480292,52.68934453,0.23471238744433903,0.9196025427661642
4232,6.82,13.49601015,-48.79137617,0.23554981300007377,-0.8515701607456005
4257,6.15,13.573261950000001,-8.74054656,0.23689811126316596,-0.15255131589586413
4267,5.8,13.64674995,19.18843611,0.23818071882387154,0.3349013884280729
4283,5.59,13.71984825,83.70746159,0.2394565248364821,1.4609708132321875
4288,5.46,13.74174945,23.62844595,0.23983877288661987,0.41239417895701946
4291,6.68,13.74796305,-74.30263442,0.23994722066502178,-1.2968256135346674
4292,4.83,13.750804200000001,58.97279657,0.23999680808706486,1.0292694692553186
4293,5.45,13.751247300000001,-69.52697888,0.24000454164098045,-1.2134747004205595
4298,6.28,13.77176745,48.67854824,0.24036268582148357,0.8496009418788908
4311,6.73,13.799829449999999,-47.4055327,0.24085246011617817,-0.8273826292768374
4317,6.19,13.81107285,24.55709613,0.24104869446529695,0.42860218219725743
4346,5.88,13.9266843,-7.34703997,0.2430664949208017,-0.1282300377521254
4360,6.61,13.9706205,-53.19241511,0.24383332627161647,-0.9283827807570818
4363,6.11,13.9813734,-27.77582706,0.2440209997807542,-0.48477963466153656
4366,6.08,13.993842749999999,27.20935396,0.2442386309938377,0.4748928139425575
4371,5.35,14.006275050000001,-11.26650685,0.24445561556243342,-0.1966376397309949
4382,6.46,14.0380092,13.95196746,0.24500948096525516,0.24350776930811027
4383,6.2,14.0538615,57.99659583,0.24528615579426905,1.0122315521819134
4390,6.93,14.06166105,35.22864018,0.245422283621943,0.6148557621413678
4411,6.53,14.12785155,42.97881029,0.2465775257804843,0.7501217481505189
4422,4.62,14.1667104,59.18116582,0.2472557406565229,1.0329061987277297
4427,2.15,14.177088,60.71674966,0.24743686394497785,1.0597071926761477
4436,3.86,14.1879069,38.49925513,0.24762568937142185,0.6719387615838176
4439,6.99,14.19528285,-2.72981211,0.24775442398438435,-0.04764420928031362
4440,5.56,14.19558735,60.36284769,0.24775973851195665,1.0535304380703534
4446,6.39,14.2291206,68.77574214,0.24834500413335106,1.200363145845611
4449,6.98,14.2310721,64.53228799,0.24837906423370373,1.1263008992706935
4463,4.4,14.30178225,23.41775997,0.24961318916578282,0.4087170149182285
4475,6.44,14.33138595,61.42193312,0.25012987120155544,1.0720149658837532
4496,6.92,14.4072984,-18.998633,0.251454793397311,-0.33158869922804785
4501,6.1,14.4151494,45.83939494,0.2515918191968851,0.8000483688250284
4500,6.97,14.41521015,1.78558469,0.2515928794844057,0.03116433191370227
4510,5.44,14.4589515,28.9922356,0.2523563100611729,0.5060099687339137
4511,6.56,14.459175,-1.76597097,0.2523602108720511,-0.030822007921138005
4520,6.3,14.47714725,13.69587909,0.2526738858085426,0.23903818407554478
4542,6.55,14.541168449999999,39.47544065,0.2537912665396204,0.6889764130181105
4550,6.97,14.552942999999999,70.49636927,0.25399677120506114,1.2303937544632513
4552,5.99,14.5591431,33.95105921,0.25410498336401405,0.5925577677540449
4558,6.47,14.578741800000001,21.40450332,0.25444704520812467,0.37357905768805744
4559,6.74,14.580983999999999,6.84432756,0.2544861789806128,0.11945605100698974
4563,6.23,14.59240995,-60.69629569,0.2546855994282811,-1.0593502035545435
4572,5.97,14.6291622,66.35182541,0.2553270471982972,1.1580578181129366
4577,4.3,14.6514411,-29.35746436,0.2557158873570197,-0.5123844131188899
4584,6.84,14.679578099999999,47.03660631,0.2562069706486534,0.8209436490738408
4587,5.62,14.6828646,-11.37993895,0.2562643308945202,-0.19861740335344635
4592,6.57,14.690601749999999,-5.88261835,0.25639936963674087,-0.10267105884573619
4608,6.99,14.7626292,27.65711844,0.2576564857910565,0.48270777839203777
4637,6.9,14.8844643,48.96641596,0.259782909430553,0.8546251814031
4655,6.14,14.95697835,6.48323806,0.2610485183570088,0.11315385033760968
4675,5.69,15.014779800000001,44.71330426,0.2620573439719357,0.7803943787830067
4703,6.83,15.116591849999999,21.24915918,0.26383429946264075,0.3708677909713784
4704,6.67,15.123277499999999,80.54537407,0.2639509860677767,1.4057819747719655
4709,6.4,15.128614500000001,70.98300424,0.26404413428995566,1.2388871369450951
4719,6.99,15.1470819,-36.23823579,0.26436645122423846,-0.6324765296495484
4726,6.85,15.1683351,-1.65857625,0.2647373895408233,-0.0289476164578806
4770,5.59,15.325939199999999,-38.91664868,0.26748810000046574,-0.6792236533079051
4771,6.86,15.32892375,45.45211529,0.26754019022465614,0.7932890638065573
4772,6.91,15.328934550000001,-60.86038649,0.2675403787202154,-1.062214128286775
4786,6.48,15.36266775,49.54422654,0.2681291341274491,0.8647098784769581
4789,6.67,15.375653550000001,69.35852805,0.2683557790934546,1.2105346788093423
4794,6.61,15.392557949999999,-38.21455968,0.26865081653152867,-0.6669698886158707
4801,6.47,15.4108374,-16.26535068,0.26896985311948235,-0.2838839233574986
4809,6.71,15.43122435,25.29224974,0.26932567252142187,0.44143303319967975
4811,6.77,15.440811899999998,57.8167019,0.2694930068361214,1.0090918107990612
4829,6.12,15.507557850000001,-57.00242929,0.2706579434259929,-0.9948800727457536
4834,6.71,15.5317488,56.32870093,0.2710801551526783,0.983121294599692
4843,6.9,15.576435450000002,81.87558833,0.2718600843268646,1.4289985933659457
4844,6.48,15.5769534,51.03497045,0.2718691242597253,0.8907282680105122
4852,5.5,15.609907200000002,-31.55204219,0.27244427657076903,-0.5506870219436623
4868,6.88,15.6482118,27.74793166,0.27311281795942843,0.48429276808537575
4878,6.83,15.677513249999999,9.13301281,0.2736242247375369,0.1594011441613193
4879,6.25,15.678727799999999,-65.45611076,0.273645422633967,-1.142424648312088
4889,5.5,15.704527350000001,31.80433674,0.2740957097269999,0.5550903925259997
4890,5.39,15.704965499999998,-46.39733801,0.27410335688711746,-0.8097863124352137
4902,6.84,15.7240896,51.79810649,0.27443713539859815,0.9040475045491434
4903,5.95,15.7261494,41.34519861,0.27447308569053075,0.7216098456354828
4906,4.27,15.736066050000002,7.89007256,0.2746461638837987,0.13770774439325784
4911,6.46,15.756133949999999,47.37619549,0.2749964148127596,0.8268705983689882
4914,5.4,15.76085265,-4.83635047,0.2750787716641735,-0.08441023948187525
4932,6.28,15.824017949999998,-29.52577074,0.2761812141221834,-0.5153219136020025
4934,6.81,15.82517235,-60.09725949,0.27620136220306846,-1.0488950495259082
4935,6.99,15.82717935,-41.02110416,0.276236390961156,-0.7159533303955428
4962,5.92,15.9041982,61.07482982,0.2775806234797556,1.0659568704542155
4961,6.75,15.904213350000001,58.90925342,0.2775808878971373,1.0281604320707298
4965,6.74,15.91411815,84.60692182,0.27775375926888884,1.4766693557364332
4979,6.06,15.9539862,1.36694516,0.27844958800773856,0.02385769373620069
4983,6.82,15.97234665,47.64230158,0.2787700383123864,0.8315150257990966
4998,5.99,16.0099503,52.50230919,0.2794263458156539,0.916338160265577
5016,6.84,16.0697367,54.20439985,0.28046981534356824,0.9460452464500205
5021,5.83,16.081453500000002,61.58024409,0.28067431208136595,1.0747780135522793
5026,6.84,16.099602150000003,-47.94036979,0.280991065778658,-0.8367172974591224
5034,6.2,16.114874099999998,29.65909865,0.2812576115893579,0.5176489246163053
5042,6.44,16.13586735,-33.53278805,0.2816240129225523,-0.5852575588459089
5045,6.77,16.1516655,39.99116315,0.28189974265577616,0.697977468669727
